area,rooms_num,district_encoded,avg_area_per_room,district_mean_price,area_bin,price
0.6821778932211164,0.0,2104,0.6821778932211164,-0.9755563525691483,2,4800.0
-0.5686846043628658,0.0,2245,-0.5686846043628658,-0.4447197171159966,2,6200.0
0.05388467878468321,0.0,2246,0.05388467878468321,1.6080627181190503,2,9500.0
-0.7404278548863277,0.0,2247,-0.7404278548863277,-0.980861652012125,1,9100.0
0.6821778932211164,0.0,2245,0.6821778932211164,-0.4447197171159966,2,7500.0
0.6821778932211164,0.0,2246,0.6821778932211164,1.6080627181190503,2,117405.7955109426
-1.7708873580270985,0.0,2246,-1.7708873580270985,1.6080627181190503,1,117405.7955109426
-1.1483180748795494,0.0,1771,-1.1483180748795494,-0.526839496037099,1,5500.0
0.6821778932211164,0.0,2246,0.6821778932211164,1.6080627181190503,2,117405.7955109426
-0.633088323309164,0.0,2247,-0.633088323309164,-0.980861652012125,1,5300.0
-1.2127217938258477,0.0,2245,-1.2127217938258477,-0.4447197171159966,1,117405.7955109426
-0.2681339159468077,0.0,544,-0.2681339159468077,-0.8328580081765835,2,11000.0
-0.6760241359400295,0.0,2149,-0.6760241359400295,1.0147769654838719,1,65000.0
-0.13932647805421133,0.0,1127,-0.13932647805421133,1.248604718397942,2,44300.0
-0.3110697285776731,0.0,703,-0.3110697285776731,0.6911221188853324,2,60713.0
-0.48281297910113496,0.0,791,-0.48281297910113496,0.08329202480561144,2,10600.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,12500.0
0.16122421036184684,0.0,791,0.16122421036184684,0.08329202480561144,2,11000.0
-0.9336390117252222,0.0,791,-0.9336390117252222,0.08329202480561144,1,7000.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,11500.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,8300.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,13000.0
0.6120502429859341,0.0,791,0.6120502429859341,0.08329202480561144,2,12000.0
-0.7618957612017604,0.0,791,-0.7618957612017604,0.08329202480561144,1,8965.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,10000.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,5600.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,4888.0
-0.48281297910113496,0.0,791,-0.48281297910113496,0.08329202480561144,2,4400.0
-0.6974920422554622,0.0,930,-0.6974920422554622,-0.944988709294185,1,7900.0
0.6821778932211164,0.0,930,0.6821778932211164,-0.944988709294185,2,8700.0
-1.1268501685641168,0.0,1988,-1.1268501685641168,0.7850227406792942,1,9800.0
0.6821778932211164,0.0,691,0.6821778932211164,-0.08682184687065765,2,8000.0
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,117405.7955109426
-0.5901525106782985,0.0,717,-0.5901525106782985,-0.2669105403426072,1,8200.0
-1.2341897001412803,0.0,2199,-1.2341897001412803,-0.9278915528861547,1,9500.0
0.6821778932211164,0.0,469,0.6821778932211164,-0.9847784551165102,2,7300.0
0.6821778932211164,0.0,486,0.6821778932211164,-0.9871764978334806,2,7800.0
0.6821778932211164,0.0,1834,0.6821778932211164,-0.5349009901808133,2,18000.0
0.6821778932211164,0.0,486,0.6821778932211164,-0.9871764978334806,2,6500.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,6100.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,6300.0
-0.8048315738326258,0.0,2153,-0.8048315738326258,-0.918047735560319,1,6500.0
-0.48281297910113496,0.0,116,-0.48281297910113496,-1.0306965323266488,2,5500.0
-1.0624464496178185,0.0,2245,-1.0624464496178185,-0.4447197171159966,1,8000.0
-0.6974920422554622,0.0,2247,-0.6974920422554622,-0.980861652012125,1,7053.0
0.4188390861470396,0.0,1127,0.4188390861470396,1.248604718397942,2,50600.0
-1.019510636986953,0.0,2221,-1.019510636986953,0.19231102639410105,1,55969.0
-0.9980427306715204,0.0,2221,-0.9980427306715204,0.19231102639410105,1,46000.0
-2.0070343274968585,0.0,2221,-2.0070343274968585,0.19231102639410105,0,36721.0
-0.7618957612017604,0.0,2221,-0.7618957612017604,0.19231102639410105,1,42000.0
-0.8048315738326258,0.0,1127,-0.8048315738326258,1.248604718397942,1,117405.7955109426
-0.9121711054097895,0.0,2149,-0.9121711054097895,1.0147769654838719,1,117405.7955109426
-1.0839143559332514,0.0,2149,-1.0839143559332514,1.0147769654838719,1,70721.0
0.697921868247665,0.0,703,0.697921868247665,0.6911221188853324,2,57618.0
-1.0839143559332514,0.0,791,-1.0839143559332514,0.08329202480561144,1,4200.0
0.6821778932211164,0.0,791,0.6821778932211164,0.08329202480561144,2,5400.0
-1.040978543302386,0.0,691,-1.040978543302386,-0.08682184687065765,1,4700.0
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,10500.0
0.9555367440328577,0.0,691,0.9555367440328577,-0.08682184687065765,2,6000.0
-2.608135704328975,0.0,691,-2.608135704328975,-0.08682184687065765,0,117405.7955109426
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,117405.7955109426
0.6821778932211164,0.0,1546,0.6821778932211164,0.15898810394397883,2,7018.0
-0.46134507278570225,0.0,1164,-0.46134507278570225,-0.4301099080523795,2,5600.0
-0.39694135383940404,0.0,1988,-0.39694135383940404,0.7850227406792942,2,117405.7955109426
0.6821778932211164,0.0,592,0.6821778932211164,0.35714061435959477,2,6065.0
0.6821778932211164,0.0,717,0.6821778932211164,-0.2669105403426072,2,8380.0
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,10500.0
0.6821778932211164,0.0,592,0.6821778932211164,0.35714061435959477,2,117405.7955109426
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,117405.7955109426
0.6821778932211164,0.0,1988,0.6821778932211164,0.7850227406792942,2,7500.0
0.6821778932211164,0.0,486,0.6821778932211164,-0.9871764978334806,2,7000.0
0.6821778932211164,0.0,394,0.6821778932211164,-1.004051613249199,2,6800.0
0.6821778932211164,0.0,889,0.6821778932211164,-0.7936959493318189,2,7000.0
-2.9516222053758985,0.0,1834,-2.9516222053758985,-0.5349009901808133,0,15500.0
-2.6296036106444074,0.0,486,-2.6296036106444074,-0.9871764978334806,0,6000.0
0.6821778932211164,0.0,1834,0.6821778932211164,-0.5349009901808133,2,7000.0
0.6821778932211164,0.0,907,0.6821778932211164,0.2828335112411479,2,117405.7955109426
2.501225998744014,0.0,1834,2.501225998744014,-0.5349009901808133,2,13000.0
-0.41840926015483676,0.0,907,-0.41840926015483676,0.2828335112411479,2,8600.0
0.6821778932211164,0.0,907,0.6821778932211164,0.2828335112411479,2,10000.0
0.6821778932211164,0.0,394,0.6821778932211164,-1.004051613249199,2,6000.0
-1.491804575926473,0.0,486,-1.491804575926473,-0.9871764978334806,1,8300.0
0.6821778932211164,0.0,486,0.6821778932211164,-0.9871764978334806,2,5500.0
-0.9765748243560877,0.0,369,-0.9765748243560877,0.47134961916523743,1,11000.0
-1.6206120138190694,0.0,1480,-1.6206120138190694,-0.2899420451535291,1,13500.0
-1.0624464496178185,0.0,1322,-1.0624464496178185,-0.721171389043606,1,16000.0
0.05388467878468321,0.0,344,0.05388467878468321,-0.6434570417343771,2,18000.0
-0.9980427306715204,0.0,799,-0.9980427306715204,-0.912866779073037,1,9000.0
-0.39694135383940404,0.0,1062,-0.39694135383940404,0.8405253789229213,2,47400.0
-0.41840926015483676,0.0,567,-0.41840926015483676,1.259498604430201,2,117405.7955109426
-1.3844650443493094,0.0,958,-1.3844650443493094,-0.059045149968976356,1,36800.0
-0.1178585717387786,0.0,1609,-0.1178585717387786,-0.9076858225857551,2,13000.0
-1.277125512772146,0.0,1609,-1.277125512772146,-0.9076858225857551,1,7500.0
-1.277125512772146,0.0,256,-1.277125512772146,-0.8508821183588843,1,5300.0
-0.869235292778924,0.0,683,-0.869235292778924,-1.0382459260652597,1,5400.0
-1.5347403885573385,0.0,385,-1.5347403885573385,-0.8205838584995476,1,5688.0
-0.869235292778924,0.0,312,-0.869235292778924,-1.0195944827110446,1,5900.0
0.6821778932211164,0.0,1109,0.6821778932211164,-0.9885087437873531,2,6000.0
0.6821778932211164,0.0,1109,0.6821778932211164,-0.9885087437873531,2,7800.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,7100.0
0.6821778932211164,0.0,1571,0.6821778932211164,-1.0072667668178779,2,5600.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,5850.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,6800.0
0.6821778932211164,0.0,1571,0.6821778932211164,-1.0072667668178779,2,7200.0
0.6821778932211164,0.0,1571,0.6821778932211164,-1.0072667668178779,2,5888.0
0.6821778932211164,0.0,1666,0.6821778932211164,-0.5073189318684944,2,7000.0
-0.7404278548863277,0.0,1558,-0.7404278548863277,-0.805610971022963,1,7200.0
0.6821778932211164,0.0,1558,0.6821778932211164,-0.805610971022963,2,6800.0
-0.3754734475239713,0.0,2149,-0.3754734475239713,1.0147769654838719,2,60500.0
-0.7618957612017604,0.0,1127,-0.7618957612017604,1.248604718397942,1,117405.7955109426
-1.6206120138190694,0.0,2149,-1.6206120138190694,1.0147769654838719,1,57491.0
-0.16079438436964405,0.0,1083,-0.16079438436964405,-0.11992432155598322,2,83240.0
0.6821778932211164,0.0,486,0.6821778932211164,-0.9871764978334806,2,7500.0
-2.5007961727518113,0.0,1297,-2.5007961727518113,0.023386105500833535,0,5200.0
0.6821778932211164,0.0,369,0.6821778932211164,0.47134961916523743,2,117405.7955109426
0.6821778932211164,0.0,1297,0.6821778932211164,0.023386105500833535,2,5500.0
-0.39694135383940404,0.0,2205,-0.39694135383940404,-1.0724402388813203,2,4200.0
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,1816,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,1904,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6821778932211164,0.0,2065,0.6821778932211164,2.446645565020652,2,117405.7955109426
0.6549860556167996,0.0,95,0.6549860556167996,1.2722016194381134,2,83000.0
0.5691144303550687,0.0,1678,0.5691144303550687,1.1488578482087517,2,76000.0
-1.8567589832888294,0.0,1062,-1.8567589832888294,0.8405253789229213,1,39000.0
-0.22519810331594223,0.0,95,-0.22519810331594223,1.2722016194381134,2,78000.0
-1.6635478264499348,0.0,2008,-1.6635478264499348,-0.016712771153779803,1,50000.0
0.5476465240396359,0.0,95,0.5476465240396359,1.2722016194381134,2,71000.0
